,brand,type,model,dimension,color_array,finish,price
1023,Irmler,vertical,P122 E,121.92,['walnut'],['satin'],12950.0
1024,Irmler,vertical,P122 E,121.92,['mahogany'],['satin'],12950.0
1025,Irmler,vertical,P122 E,121.92,['cherry'],['satin'],13214.0
1026,Irmler,vertical,P132 E,132.08,['ebony'],['polish'],13980.0
1027,Irmler,vertical,P132 E,132.08,['white'],['polish'],15519.0
1028,Irmler,vertical,P132 E,132.08,['mahogany'],['polish'],14273.0
1029,Irmler,vertical,P132 E,132.08,['walnut'],['polish'],14273.0
1030,Irmler,vertical,P132 E,132.08,['cherry'],['polish'],15156.0
1031,Irmler,vertical,P132 E,132.08,['walnut'],['satin'],14273.0
1032,Irmler,vertical,P132 E,132.08,['mahogany'],['satin'],14273.0
1033,Irmler,vertical,P132 E,132.08,['cherry'],['satin'],14361.0
1034,Irmler,vertical,SP118,111.76,['ebony'],['polish'],9790.0
1035,Irmler,vertical,SP121,118.11,['ebony'],['polish'],10384.0
1036,Irmler,vertical,SP125,121.92,['ebony'],['polish'],11220.0
1037,Irmler,vertical,SP132,129.54,['ebony'],['polish'],12100.0
1038,Irmler,vertical,Gina,123.19,['ebony'],['polish'],13750.0
1039,Haessler,vertical,H 118,119.38,['white'],['polish'],38103.0
1040,Haessler,vertical,H 118,119.38,"['oak', 'other']",['satin'],34604.0
1041,Haessler,vertical,H 118,119.38,"['mahogany', 'walnut']",['satin'],36483.0
1042,Haessler,vertical,H 118,119.38,"['walnut', 'walnut']",['satin'],39075.0
1043,Haessler,vertical,H 118,119.38,"['mahogany', 'vavona']",['satin'],39075.0
1044,Haessler,vertical,H 118,119.38,['cherry'],['satin'],37131.0
1045,Haessler,vertical,H 118,119.38,"['cherry', 'yew']",['satin'],39205.0
1046,Haessler,vertical,H 118,119.38,"['mahogany', 'walnut']",['polish'],42316.0
1047,Haessler,vertical,H 118,119.38,"['walnut', 'walnut']",['polish'],44260.0
1048,Haessler,vertical,H 118,119.38,"['mahogany', 'vavona']",['polish'],44260.0
1049,Haessler,vertical,H 118,119.38,['cherry'],['polish'],42964.0
1050,Haessler,vertical,H 118,119.38,"['cherry', 'yew']",['polish'],44260.0
1051,Haessler,vertical,H 118,119.38,['walnut'],['polish'],43936.0
1052,Haessler,vertical,H 118,119.38,['bubinga'],['polish'],43288.0
1053,Haessler,vertical,H 124,124.46,['ebony'],['polish'],38103.0
1054,Haessler,vertical,H 124,124.46,['white'],['polish'],41344.0
1055,Haessler,vertical,H 124,124.46,"['oak', 'other']",['satin'],39399.0
1056,Haessler,vertical,H 124,124.46,"['mahogany', 'walnut']",['satin'],39529.0
1057,Haessler,vertical,H 124,124.46,"['walnut', 'walnut']",['satin'],41668.0
1058,Haessler,vertical,H 124,124.46,"['mahogany', 'vavona']",['satin'],41668.0
1059,Haessler,vertical,H 124,124.46,['cherry'],['satin'],39723.0
1060,Haessler,vertical,H 124,124.46,"['cherry', 'yew']",['satin'],41668.0
1061,Haessler,vertical,H 124,124.46,"['mahogany', 'walnut']",['polish'],45556.0
1062,Haessler,vertical,H 124,124.46,"['walnut', 'walnut']",['polish'],49120.0
1063,Haessler,vertical,H 124,124.46,"['mahogany', 'vavona']",['polish'],49120.0
1064,Haessler,vertical,H 124,124.46,['cherry'],['polish'],46204.0
1065,Haessler,vertical,H 124,124.46,"['cherry', 'yew']",['polish'],50869.0
1066,Haessler,vertical,H 124,124.46,['walnut'],['polish'],50869.0
1067,Haessler,vertical,H 124,124.46,['bubinga'],['polish'],46528.0
1068,Haessler,vertical,H 124,124.46,['mahogany'],['polish'],51517.0
1069,Haessler,vertical,K 124,124.46,['ebony'],['polish'],41214.0
1070,Haessler,vertical,K 124,124.46,['white'],['polish'],44454.0
1071,Haessler,vertical,K 124,124.46,"['oak', 'other']",['satin'],42510.0
1072,Haessler,vertical,K 124,124.46,"['mahogany', 'walnut']",['satin'],42640.0
1073,Haessler,vertical,K 124,124.46,"['walnut', 'walnut']",['satin'],44778.0
1074,Haessler,vertical,K 124,124.46,"['mahogany', 'vavona']",['satin'],44778.0
1075,Haessler,vertical,K 124,124.46,['cherry'],['satin'],42834.0
1076,Haessler,vertical,K 124,124.46,"['cherry', 'yew']",['satin'],44778.0
1077,Haessler,vertical,K 124,124.46,"['mahogany', 'walnut']",['polish'],48666.0
1078,Haessler,vertical,K 124,124.46,"['walnut', 'walnut']",['polish'],52230.0
1079,Haessler,vertical,K 124,124.46,"['mahogany', 'vavona']",['polish'],52230.0
1080,Haessler,vertical,K 124,124.46,['cherry'],['polish'],49314.0
1081,Haessler,vertical,K 124,124.46,"['cherry', 'yew']",['polish'],53980.0
1082,Haessler,vertical,K 124,124.46,['walnut'],['polish'],53980.0
1083,Haessler,vertical,K 124,124.46,['bubinga'],['polish'],49638.0
1084,Haessler,vertical,K 124,124.46,['mahogany'],['polish'],54628.0
1085,Haessler,vertical,H 132,132.08,['ebony'],['polish'],42640.0
1086,Haessler,vertical,H 132,132.08,['white'],['polish'],45880.0
1087,Haessler,vertical,H 132,132.08,"['mahogany', 'walnut']",['satin'],43288.0
1088,Haessler,vertical,H 132,132.08,"['walnut', 'walnut']",['satin'],47500.0
1089,Haessler,vertical,H 132,132.08,"['mahogany', 'vavona']",['satin'],47500.0
1090,Haessler,vertical,H 132,132.08,['cherry'],['satin'],45232.0
1091,Haessler,vertical,H 132,132.08,"['cherry', 'yew']",['satin'],47500.0
1092,Haessler,vertical,H 132,132.08,"['mahogany', 'walnut']",['polish'],49768.0
1093,Haessler,vertical,H 132,132.08,"['walnut', 'walnut']",['polish'],53980.0
1094,Haessler,vertical,H 132,132.08,"['mahogany', 'vavona']",['polish'],53980.0
1095,Haessler,vertical,H 132,132.08,['cherry'],['polish'],50416.0
1096,Haessler,vertical,H 132,132.08,"['cherry', 'yew']",['polish'],53980.0
1097,Haessler,vertical,H 132,132.08,['walnut'],['polish'],53980.0
1098,Haessler,vertical,H 132,132.08,['bubinga'],['polish'],51064.0
1099,Haessler,vertical,H 132,132.08,['palisander'],polish,53980.0
1100,Haessler,vertical,H 132,132.08,['mahogany'],['polish'],55276.0
1101,Haessler,vertical,K 132,132.08,['ebony'],['polish'],46981.0
1102,Haessler,vertical,K 132,132.08,['white'],['polish'],50221.0
1103,Haessler,vertical,K 132,132.08,"['mahogany', 'walnut']",['satin'],47629.0
1104,Haessler,vertical,K 132,132.08,"['walnut', 'walnut']",['satin'],51841.0
1105,Haessler,vertical,K 132,132.08,"['mahogany', 'vavona']",['satin'],51841.0
1106,Haessler,vertical,K 132,132.08,['cherry'],['satin'],49573.0
1107,Haessler,vertical,K 132,132.08,"['cherry', 'yew']",['satin'],51841.0
1108,Haessler,vertical,K 132,132.08,"['mahogany', 'walnut']",['polish'],54109.0
1109,Haessler,vertical,K 132,132.08,"['walnut', 'walnut']",['polish'],58322.0
1110,Haessler,vertical,K 132,132.08,"['mahogany', 'vavona']",['polish'],58322.0
1111,Haessler,vertical,K 132,132.08,['cherry'],['polish'],54757.0
1112,Haessler,vertical,K 132,132.08,"['cherry', 'yew']",['polish'],58322.0
1113,Haessler,vertical,K 132,132.08,['walnut'],['polish'],58322.0
1114,Haessler,vertical,K 132,132.08,['bubinga'],['polish'],55406.0
1115,Haessler,vertical,K 132,132.08,['palisander'],polish,58322.0
1116,Haessler,vertical,K 132,132.08,['mahogany'],['polish'],59618.0
1117,Haessler,vertical,H 118,119.38,['ebony'],['polish'],34863.0
1118,Yamaha,vertical,DU1ENST,121.92,"['walnut', 'mahogany', 'white']",['polish'],32899.0
1119,Yamaha,vertical,DYUS1ENST,121.92,['ebony'],"['polish', 'satin']",36099.0
1120,Yamaha,vertical,DYUS1ENST,121.92,"['walnut', 'mahogany', 'white']",['polish'],39599.0
1121,Yamaha,vertical,DYUS5ENST,132.08,['ebony'],['polish'],42099.0
1122,Yamaha,vertical,b1SC3,109.22,['ebony'],['polish'],10099.0
1123,Yamaha,vertical,b1SC3,109.22,['ebony'],['polish'],10199.0
1124,Yamaha,vertical,b1SC3,109.22,['white'],['polish'],10199.0
1125,Yamaha,vertical,b2SC3,114.3,['ebony'],['polish'],12199.0
1126,Yamaha,vertical,b2SC3,114.3,['ebony'],['polish'],12399.0
1127,Yamaha,vertical,b2SC3,114.3,"['walnut', 'mahogany', 'white']",['polish'],12599.0
1128,Yamaha,vertical,P22DSC3,114.3,['ebony'],['satin'],13499.0
1129,Yamaha,vertical,P22DSC3,114.3,"['walnut', 'oak']",['satin'],13899.0
1130,Yamaha,vertical,b3SC3,121.92,['ebony'],['polish'],13999.0
1131,Yamaha,vertical,b3SC3,121.92,['ebony'],['polish'],14199.0
1132,Yamaha,vertical,b3SC3,121.92,"['walnut', 'mahogany', 'white']",['polish'],14699.0
1133,Yamaha,vertical,U1SH3,121.92,['ebony'],"['polish', 'satin']",16899.0
1134,Yamaha,vertical,U1SH3,121.92,"['walnut', 'mahogany', 'white']",['polish'],19199.0
1135,Yamaha,vertical,YUS1SH3,121.92,['ebony'],"['polish', 'satin']",22399.0
1136,Yamaha,vertical,YUS1SH3,121.92,"['walnut', 'mahogany', 'white']",['polish'],25899.0
1137,Yamaha,vertical,U3SH3,132.08,['ebony'],['polish'],20599.0
1138,Yamaha,vertical,U3SH3,132.08,"['walnut', 'mahogany', 'white']",['polish'],22899.0
1139,Yamaha,vertical,YUS3SH3,132.08,['ebony'],['polish'],26099.0
1140,Yamaha,vertical,YUS3SH3,132.08,"['walnut', 'mahogany', 'white']",['polish'],29399.0
1141,Yamaha,vertical,YUS5SH3,132.08,['ebony'],['polish'],28399.0
1142,Yamaha,vertical,YUS5SH3,132.08,['walnut'],polish,32099.0
1143,Yamaha,vertical,b1TC3,109.22,['ebony'],['polish'],11599.0
1144,Yamaha,vertical,b1TC3,109.22,"['ebony', 'chrome']",['polish'],11699.0
1145,Yamaha,vertical,b1TC3,109.22,['white'],['polish'],11699.0
1146,Yamaha,vertical,b2TC3,114.3,['ebony'],['polish'],13699.0
1147,Yamaha,vertical,b2TC3,114.3,"['ebony', 'chrome']",['polish'],13899.0
1148,Yamaha,vertical,b2TC3,114.3,"['walnut', 'mahogany', 'white']",['polish'],14099.0
1149,Yamaha,vertical,b3TC3,121.92,['ebony'],['polish'],15499.0
1150,Yamaha,vertical,b3TC3,121.92,"['ebony', 'chrome']",['polish'],15699.0
1151,Yamaha,vertical,b3TC3,121.92,"['walnut', 'mahogany', 'white']",['polish'],16199.0
1152,Yamaha,vertical,U1TA3,121.92,['ebony'],"['polish', 'satin']",18699.0
1153,Yamaha,vertical,U1TA3,121.92,"['walnut', 'mahogany', 'white']",['polish'],20999.0
1154,Yamaha,vertical,U3TA3,132.08,['ebony'],"['polish', 'satin']",22399.0
1155,Yamaha,vertical,U3TA3,132.08,"['walnut', 'mahogany', 'white']",['polish'],24699.0
1156,Yamaha,vertical,YUS1TA3,121.92,['ebony'],"['polish', 'satin']",24199.0
1157,Yamaha,vertical,YUS1TA3,121.92,"['walnut', 'mahogany', 'white']",['polish'],27699.0
1158,Yamaha,vertical,YUS3TA3,132.08,['ebony'],['polish'],27899.0
1159,Yamaha,vertical,YUS3TA3,132.08,"['walnut', 'mahogany', 'white']",['polish'],31199.0
1160,Yamaha,vertical,YUS5TA3,132.08,['ebony'],['polish'],30199.0
1161,Yamaha,vertical,YUS5TA3,132.08,['walnut'],polish,31199.0
1162,Yamaha,vertical,YUS5TA3,132.08,['white'],['polish'],30199.0
1163,Yamaha,vertical,YUS5TA3,132.08,['walnut'],polish,33899.0
1164,Yamaha,vertical,b1 Continental,109.22,['ebony'],['polish'],5399.0
1165,Yamaha,vertical,b1 Continental,109.22,['ebony'],['polish'],5499.0
1166,Yamaha,vertical,b1 Continental,109.22,['white'],['polish'],5499.0
1167,Yamaha,vertical,b2,114.3,['ebony'],['polish'],7499.0
1168,Yamaha,vertical,b2,114.3,['ebony'],['polish'],7699.0
1169,Yamaha,vertical,b2,114.3,"['walnut', 'mahogany', 'white']",['polish'],7899.0
1170,Yamaha,vertical,P22D,114.3,['ebony'],['satin'],8799.0
1171,Yamaha,vertical,P22D,114.3,"['walnut', 'oak']",['satin'],9199.0
1172,Yamaha,vertical,b3,121.92,['ebony'],['polish'],9299.0
1173,Yamaha,vertical,b3,121.92,['ebony'],['polish'],9499.0
1174,Yamaha,vertical,b3,121.92,"['walnut', 'mahogany', 'white']",['polish'],9999.0
1175,Yamaha,vertical,U1,121.92,['ebony'],"['polish', 'satin']",11999.0
1176,Yamaha,vertical,U1,121.92,"['walnut', 'mahogany', 'white']",['polish'],14299.0
1177,Yamaha,vertical,YUS1,121.92,['ebony'],"['polish', 'satin']",17499.0
1178,Yamaha,vertical,YUS1,121.92,"['walnut', 'mahogany', 'white']",['polish'],20999.0
1179,Yamaha,vertical,U3,132.08,['ebony'],['polish'],15699.0
1180,Yamaha,vertical,U3,132.08,"['walnut', 'mahogany', 'white']",['polish'],17999.0
1181,Yamaha,vertical,YUS3,132.08,['ebony'],['polish'],21199.0
1182,Yamaha,vertical,YUS3,132.08,"['walnut', 'mahogany', 'white']",['polish'],24499.0
1183,Yamaha,vertical,YUS5,132.08,['ebony'],['polish'],23499.0
1184,Yamaha,vertical,YUS5,132.08,['walnut'],polish,27199.0
1185,Yamaha,vertical,SU7,132.08,['ebony'],['polish'],43399.0
1186,Yamaha,vertical,DU1ENST,121.92,['ebony'],"['polish', 'satin']",30599.0
1187,Ritmuller,vertical,UHX 132,133.35,['ebony'],['polish'],15456.0
1188,Ritmuller,vertical,RSH 119,119.38,['ebony'],['polish'],10752.0
1189,Ritmuller,vertical,RSH 121,119.38,['ebony'],['polish'],11368.0
1190,Ritmuller,vertical,RSH 121T,119.38,['walnut'],['polish'],12040.0
1191,Ritmuller,vertical,RSH 122,121.92,['cherry'],['satin'],12936.0
1192,Ritmuller,vertical,RSH 123,123.19,['ebony'],['polish'],11984.0
1193,Ritmuller,vertical,RSH 127,127.0,['ebony'],['polish'],13552.0
1194,Ritmuller,vertical,RSH 132,132.08,['ebony'],['polish'],14616.0
1195,Ritmuller,vertical,RS 120,119.38,['ebony'],['polish'],9520.0
1196,Ritmuller,vertical,RS 122,121.92,['ebony'],['polish'],10007.0
1197,Ritmuller,vertical,RS 123,123.19,"['cherry', 'mahogany']",['satin'],12012.0
1198,Ritmuller,vertical,RS 125,124.46,['ebony'],['polish'],10724.0
1199,Ritmuller,vertical,RS 130,129.54,['ebony'],['polish'],11144.0
1200,Ritmuller,vertical,UP110R2,109.22,['ebony'],['polish'],7028.0
1201,Ritmuller,vertical,UP120RE,119.38,['mahogany'],['satin'],10080.0
1202,Ritmuller,vertical,UP121RB,121.92,['ebony'],['polish'],8400.0
1203,Ritmuller,vertical,UP121RB,121.92,['white'],['polish'],9072.0
1204,Ritmuller,vertical,UHX121,121.92,['ebony'],['polish'],11984.0
1205,Ritmuller,vertical,UHX 132,132.08,['ebony'],['polish'],15456.0
1206,Ritmuller,vertical,UHX 126,127.0,['ebony'],['polish'],14196.0
1207,Steingraeber,vertical,122 T,121.92,"['white', 'other']","['polish', 'satin']",60535.0
1208,Steingraeber,vertical,122 T,121.92,['ebony'],['polish'],64882.0
1209,Steingraeber,vertical,122 T,121.92,['other'],polish,66331.0
1210,Steingraeber,vertical,122 T,121.92,['ordinary veneers'],['satin'],72295.0
1211,Steingraeber,vertical,122 T,121.92,['ordinary veneers'],polish,79372.0
1212,Steingraeber,vertical,122 T,121.92,['special veneers'],['satin'],74731.0
1213,Steingraeber,vertical,122 T,121.92,['special veneers'],['polish'],81829.0
1214,Steingraeber,vertical,122 T,121.92,['extraordinary veneers'],['satin'],90607.0
1215,Steingraeber,vertical,122 T,121.92,['extraordinary veneers'],['polish'],97726.0
1216,Steingraeber,vertical,122 T-SFM,121.92,['ebony'],"['polish', 'satin']",62761.0
1217,Steingraeber,vertical,122 T-SFM,121.92,['ebony'],['polish'],63853.0
1218,Steingraeber,vertical,122 T-SFM,121.92,"['white', 'other']","['polish', 'satin']",68242.0
1219,Steingraeber,vertical,122 T-SFM,121.92,['other'],polish,69691.0
1220,Steingraeber,vertical,122 T-SFM,121.92,['ordinary veneers'],['satin'],75655.0
1221,Steingraeber,vertical,122 T-SFM,121.92,['ordinary veneers'],polish,82732.0
1222,Steingraeber,vertical,122 T-SFM,121.92,['special veneers'],['satin'],78070.0
1223,Steingraeber,vertical,122 T-SFM,121.92,['special veneers'],['polish'],85294.0
1224,Steingraeber,vertical,122 T-SFM,121.92,['extraordinary veneers'],['satin'],93967.0
1225,Steingraeber,vertical,122 T-SFM,121.92,['extraordinary veneers'],['polish'],101086.0
1226,Steingraeber,vertical,130 T-PS,129.54,['ebony'],"['polish', 'satin']",75529.0
1227,Steingraeber,vertical,130 T-PS,129.54,['ebony'],['polish'],76621.0
1228,Steingraeber,vertical,130 T-PS,129.54,"['white', 'other']","['polish', 'satin']",81010.0
1229,Steingraeber,vertical,130 T-PS,129.54,['other'],polish,82438.0
1230,Steingraeber,vertical,130 T-PS,129.54,['ordinary veneers'],['satin'],88444.0
1231,Steingraeber,vertical,130 T-PS,129.54,['ordinary veneers'],polish,95521.0
1232,Steingraeber,vertical,130 T-PS,129.54,['special veneers'],['satin'],90838.0
1233,Steingraeber,vertical,130 T-PS,129.54,['special veneers'],['polish'],97978.0
1234,Steingraeber,vertical,130 T-PS,129.54,['extraordinary veneers'],['satin'],106756.0
1235,Steingraeber,vertical,130 T-PS,129.54,['extraordinary veneers'],['polish'],113854.0
1236,Steingraeber,vertical,130 T-SFM,129.54,['ebony'],"['polish', 'satin']",77041.0
1237,Steingraeber,vertical,130 T-SFM,129.54,['ebony'],['polish'],78112.0
1238,Steingraeber,vertical,130 T-SFM,129.54,"['white', 'other']","['polish', 'satin']",82480.0
1239,Steingraeber,vertical,130 T-SFM,129.54,['other'],polish,83908.0
1240,Steingraeber,vertical,130 T-SFM,129.54,['ordinary veneers'],['satin'],89872.0
1241,Steingraeber,vertical,130 T-SFM,129.54,['ordinary veneers'],polish,97012.0
1242,Steingraeber,vertical,130 T-SFM,129.54,['special veneers'],['satin'],92308.0
1243,Steingraeber,vertical,130 T-SFM,129.54,['special veneers'],['polish'],99406.0
1244,Steingraeber,vertical,130 T-SFM,129.54,['extraordinary veneers'],['satin'],108205.0
1245,Steingraeber,vertical,130 T-SFM,129.54,['extraordinary veneers'],['polish'],115303.0
1246,Steingraeber,vertical,138 K,137.16,['ebony'],"['polish', 'satin']",80065.0
1247,Steingraeber,vertical,138 K,137.16,['ebony'],['polish'],81178.0
1248,Steingraeber,vertical,138 K,137.16,"['white', 'other']","['polish', 'satin']",85546.0
1249,Steingraeber,vertical,138 K,137.16,['other'],polish,86995.0
1250,Steingraeber,vertical,138 K,137.16,['ordinary veneers'],['satin'],92938.0
1251,Steingraeber,vertical,138 K,137.16,['ordinary veneers'],polish,100036.0
1252,Steingraeber,vertical,138 K,137.16,['special veneers'],['satin'],95374.0
1253,Steingraeber,vertical,138 K,137.16,['special veneers'],['polish'],102472.0
1254,Steingraeber,vertical,138 K,137.16,['extraordinary veneers'],['satin'],111313.0
1255,Steingraeber,vertical,138 K,137.16,['extraordinary veneers'],['polish'],118390.0
1256,Steingraeber,vertical,138 K-SFM,137.16,['ebony'],"['polish', 'satin']",83404.0
1257,Steingraeber,vertical,138 K-SFM,137.16,['ebony'],['polish'],88906.0
1258,Steingraeber,vertical,138 K-SFM,137.16,"['white', 'other']","['polish', 'satin']",84538.0
1259,Steingraeber,vertical,138 K-SFM,137.16,['other'],polish,90334.0
1260,Steingraeber,vertical,138 K-SFM,137.16,['ordinary veneers'],['satin'],96319.0
1261,Steingraeber,vertical,138 K-SFM,137.16,['ordinary veneers'],polish,103417.0
1262,Steingraeber,vertical,138 K-SFM,137.16,['special veneers'],['satin'],98755.0
1263,Steingraeber,vertical,138 K-SFM,137.16,['special veneers'],['polish'],105874.0
1264,Steingraeber,vertical,138 K-SFM,137.16,['extraordinary veneers'],['satin'],114652.0
1265,Steingraeber,vertical,138 K-SFM,137.16,['extraordinary veneers'],['polish'],121750.0
1266,Steingraeber,vertical,122 T,121.92,['ebony'],"['polish', 'satin']",59443.0
1267,Weber,vertical,WB122B,121.92,['walnut'],['polish'],9895.0
1268,Albert Weber,vertical,AW123B,121.92,['ebony'],['polish'],10595.0
1269,Albert Weber,vertical,AW123C,121.92,['walnut'],['polish'],10895.0
1270,Albert Weber,vertical,AW186,2.54,['ebony'],['polish'],26995.0
1271,Albert Weber,vertical,AW238,20.32,['ebony'],['polish'],49995.0
1272,Albert Weber,vertical,AW275,0.0,['ebony'],['polish'],68995.0
1273,Weber,vertical,WB122E,121.92,['ebony'],['polish'],9595.0
1274,Young Chang,vertical,YC121E,121.92,['ebony'],['polish'],8995.0
1275,Young Chang,vertical,YC121E,121.92,['white'],['polish'],9495.0
1276,Young Chang,vertical,YC131E,132.08,['ebony'],['polish'],9995.0
1277,Young Chang,vertical,YC118,119.38,['ebony'],['polish'],8595.0
1278,Bosendorfer,vertical,130,132.08,['white'],['satin'],112999.0
1279,Bosendorfer,vertical,130,132.08,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",121999.0
1280,Bosendorfer,vertical,130,132.08,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",126999.0
